origin,dest,year,month,carrier,passengers,seats,departures_performed,distance_miles
MIA,LAX,2024,10,B6,17456,21645,117,2338.0
MIA,LAX,2024,11,B6,19139,23674,133,2338.0
MIA,LAX,2024,12,B6,18918,22743,133,2338.0
MIA,LAX,2025,1,B6,16368,20111,119,2338.0
MIA,LAX,2025,2,B6,15842,20100,134,2338.0
MIA,LAX,2025,3,B6,16297,21432,141,2338.0
MIA,LAX,2025,4,B6,19644,22057,137,2338.0
MIA,LAX,2025,5,B6,16786,23688,126,2338.0
MIA,LAX,2025,6,B6,20057,23184,144,2338.0
MIA,LAX,2025,7,B6,19061,20449,121,2338.0
MIA,LAX,2025,8,B6,21419,24700,130,2338.0
MIA,LAX,2025,9,B6,16387,18544,122,2338.0
MIA,LAX,2025,10,B6,19970,24656,134,2338.0
MIA,LAX,2025,11,B6,19057,21645,117,2338.0
MIA,LAX,2025,12,B6,16855,22139,131,2338.0
MIA,LAX,2026,1,B6,17843,21452,124,2338.0
MIA,LAX,2026,2,B6,15778,18755,121,2338.0
MIA,LAX,2026,3,B6,18364,22444,124,2338.0
MIA,LAX,2026,4,B6,20688,22632,123,2338.0
MIA,LAX,2026,5,B6,20960,22400,140,2338.0
MIA,LEB,2024,6,NK,10309,12400,80,1311.2
MIA,LEB,2024,7,NK,10980,13321,77,1311.2
MIA,LEB,2024,8,NK,10090,14175,75,1311.2
MIA,LEB,2024,9,NK,10926,13200,80,1311.2
MIA,LEB,2024,10,NK,10625,13035,79,1311.2
MIA,LEB,2024,11,NK,11149,13667,79,1311.2
MIA,LEB,2024,12,NK,11638,13806,78,1311.2
MIA,LEB,2025,1,NK,11752,12482,79,1311.2
MIA,LEB,2025,2,NK,10701,14880,80,1311.2
MIA,LEB,2025,3,NK,12126,14418,81,1311.2
MIA,LEB,2025,4,NK,10416,13464,88,1311.2
MIA,LEB,2025,5,NK,11102,12062,74,1311.2
MIA,LEB,2025,6,NK,12626,14774,83,1311.2
MIA,LEB,2025,7,NK,11366,13363,83,1311.2
MIA,LEB,2025,8,NK,10087,13912,74,1311.2
MIA,LEB,2025,9,NK,12345,15066,81,1311.2
MIA,LEB,2025,10,NK,10543,14615,79,1311.2
MIA,LEB,2025,11,NK,9311,12480,80,1311.2
MIA,LEB,2025,12,NK,10484,12506,74,1311.2
MIA,LEB,2026,1,NK,11035,13494,78,1311.2
MIA,LEB,2026,2,NK,9457,12719,79,1311.2
MIA,LEB,2026,3,NK,13114,14432,82,1311.2
MIA,LEB,2026,4,NK,8425,10764,69,1311.2
MIA,LEB,2026,5,NK,9680,12675,75,1311.2
MIA,MCO,2024,6,DL,5951,7296,114,192.4
MIA,MCO,2024,7,DL,7883,9250,125,192.4
MIA,MCO,2024,8,DL,6948,7410,114,192.4
MIA,MCO,2024,9,DL,4962,6222,122,192.4
MIA,MCO,2024,10,DL,5801,7475,115,192.4
MIA,MCO,2024,11,DL,7572,8424,117,192.4
MIA,MCO,2024,12,DL,7024,8643,129,192.4
MIA,MCO,2025,1,DL,4896,6549,111,192.4
MIA,MCO,2025,2,DL,5999,7776,108,192.4
MIA,MCO,2025,3,DL,6288,7480,110,192.4
MIA,MCO,2025,4,DL,6481,6976,109,192.4
MIA,MCO,2025,5,DL,6348,7125,125,192.4
MIA,MCO,2025,6,DL,6627,8395,115,192.4
MIA,MCO,2025,7,DL,6691,8760,120,192.4
MIA,MCO,2025,8,DL,5713,7315,133,192.4
MIA,MCO,2025,9,DL,6207,8023,113,192.4
MIA,MCO,2025,10,DL,5954,7504,112,192.4
MIA,MCO,2025,11,DL,5475,7139,121,192.4
MIA,MCO,2025,12,DL,5694,6944,124,192.4
MIA,MCO,2026,1,DL,5318,6201,117,192.4
MIA,MCO,2026,2,DL,4292,5830,106,192.4
MIA,MCO,2026,3,DL,5424,9588,141,192.4
MIA,MCO,2026,4,DL,5432,7040,110,192.4
MIA,MCO,2026,5,DL,6193,7686,126,192.4
MIA,MSP,2024,6,DL,12624,17201,103,1502.3
MIA,MSP,2024,7,DL,13420,17484,94,1502.3
MIA,MSP,2024,8,DL,16309,19980,111,1502.3
MIA,MSP,2024,9,DL,17133,20720,112,1502.3
MIA,MSP,2024,10,DL,14948,17544,102,1502.3
MIA,MSP,2024,11,DL,16067,16854,106,1502.3
MIA,MSP,2024,12,DL,13455,16665,101,1502.3
MIA,MSP,2025,1,DL,12912,17856,96,1502.3
MIA,MSP,2025,2,DL,13336,16461,93,1502.3
MIA,MSP,2025,3,DL,15343,17004,109,1502.3
MIA,MSP,2025,4,DL,13809,16068,103,1502.3
MIA,MSP,2025,5,DL,11695,14592,96,1502.3
MIA,MSP,2025,6,DL,11229,15704,104,1502.3
MIA,MSP,2025,7,DL,13927,16960,106,1502.3
MIA,MSP,2025,8,DL,11482,14250,95,1502.3
MIA,MSP,2025,9,DL,16878,19320,105,1502.3
MIA,MSP,2025,10,DL,13468,18981,111,1502.3
MIA,MSP,2025,11,DL,13358,16350,109,1502.3
MIA,MSP,2025,12,DL,13859,16892,103,1502.3
MIA,MSP,2026,1,DL,13158,15939,99,1502.3
MIA,MSP,2026,2,DL,16553,19822,106,1502.3
MIA,MSP,2026,3,DL,13330,18040,110,1502.3
MIA,MSP,2026,4,DL,16085,17836,98,1502.3
MIA,MSP,2026,5,DL,15313,19872,108,1502.3
MIA,ORD,2024,6,UA,13782,15570,90,1199.1
MIA,ORD,2024,7,UA,13126,14544,101,1199.1
MIA,ORD,2024,8,UA,10845,13659,87,1199.1
MIA,ORD,2024,9,UA,10344,13524,98,1199.1
MIA,ORD,2024,10,UA,10185,12544,98,1199.1
MIA,ORD,2024,11,UA,11332,13392,93,1199.1
MIA,ORD,2024,12,UA,8987,11931,97,1199.1
MIA,ORD,2025,1,UA,13025,15168,96,1199.1
MIA,ORD,2025,2,UA,9819,12423,101,1199.1
MIA,ORD,2025,3,UA,10313,12510,90,1199.1
MIA,ORD,2025,4,UA,10074,11730,85,1199.1
MIA,ORD,2025,5,UA,8730,11305,85,1199.1
MIA,ORD,2025,6,UA,12594,16335,99,1199.1
MIA,ORD,2025,7,UA,10087,12771,99,1199.1
MIA,ORD,2025,8,UA,8950,12056,88,1199.1
MIA,ORD,2025,9,UA,9040,11880,99,1199.1
MIA,ORD,2025,10,UA,12283,14768,104,1199.1
MIA,ORD,2025,11,UA,13309,16434,99,1199.1
MIA,ORD,2025,12,UA,10690,11737,97,1199.1
MIA,ORD,2026,1,UA,11048,13871,97,1199.1
MIA,ORD,2026,2,UA,10574,11712,96,1199.1
MIA,ORD,2026,3,UA,8656,10736,88,1199.1
MIA,ORD,2026,4,UA,9257,11000,88,1199.1
MIA,ORD,2026,5,UA,12968,16800,96,1199.1
MIA,PWM,2024,6,UA,16398,20740,122,1354.9
MIA,PWM,2024,7,UA,13439,17100,114,1354.9
MIA,PWM,2024,8,UA,15157,18837,117,1354.9
MIA,PWM,2024,9,UA,16906,19549,113,1354.9
MIA,PWM,2024,10,UA,21410,22072,124,1354.9
MIA,PWM,2024,11,UA,19863,24605,133,1354.9
MIA,PWM,2024,12,UA,15423,19038,114,1354.9
MIA,PWM,2025,1,UA,18002,22912,128,1354.9
MIA,PWM,2025,2,UA,17384,21830,118,1354.9
MIA,PWM,2025,3,UA,15430,19360,121,1354.9
MIA,PWM,2025,4,UA,15390,21417,121,1354.9
MIA,PWM,2025,5,UA,15450,18720,120,1354.9
MIA,PWM,2025,6,UA,15849,18792,116,1354.9
MIA,PWM,2025,7,UA,18663,23680,128,1354.9
MIA,PWM,2025,8,UA,13542,18290,118,1354.9
MIA,PWM,2025,9,UA,17640,21659,121,1354.9
MIA,PWM,2025,10,UA,18696,20587,119,1354.9
MIA,PWM,2025,11,UA,19634,21780,121,1354.9
MIA,PWM,2025,12,UA,17731,22057,137,1354.9
MIA,PWM,2026,1,UA,17959,21080,124,1354.9
MIA,PWM,2026,2,UA,19435,23290,137,1354.9
MIA,PWM,2026,3,UA,15815,21780,121,1354.9
MIA,PWM,2026,4,UA,16160,19530,126,1354.9
MIA,PWM,2026,5,UA,17849,21824,124,1354.9
MIA,RKD,2024,6,B6,21892,26243,163,1409.1
MIA,RKD,2024,7,B6,20894,26544,158,1409.1
MIA,RKD,2024,8,B6,22234,28380,165,1409.1
MIA,RKD,2024,9,B6,23746,29913,169,1409.1
MIA,RKD,2024,10,B6,22146,27318,157,1409.1
MIA,RKD,2024,11,B6,19838,22499,149,1409.1
MIA,RKD,2024,12,B6,20269,27540,170,1409.1
MIA,RKD,2025,1,B6,25460,30788,172,1409.1
MIA,RKD,2025,2,B6,19639,26296,173,1409.1
MIA,RKD,2025,3,B6,23981,28050,165,1409.1
MIA,RKD,2025,4,B6,19580,23712,156,1409.1
MIA,RKD,2025,5,B6,20006,24178,157,1409.1
MIA,RKD,2025,6,B6,22288,28480,160,1409.1
MIA,RKD,2025,7,B6,20315,26887,167,1409.1
MIA,RKD,2025,8,B6,22977,27318,157,1409.1
MIA,RKD,2025,9,B6,23137,32190,174,1409.1
MIA,RKD,2025,10,B6,22682,28026,173,1409.1
MIA,RKD,2025,11,B6,20645,24462,151,1409.1
MIA,RKD,2025,12,B6,21608,24900,166,1409.1
MIA,RKD,2026,1,B6,20642,24021,153,1409.1
MIA,RKD,2026,2,B6,21006,25116,161,1409.1
MIA,RKD,2026,3,B6,20527,26576,151,1409.1
MIA,RKD,2026,4,B6,20190,26344,148,1409.1
MIA,RKD,2026,5,B6,22824,26404,164,1409.1
MIA,SEA,2024,6,WN,16134,19788,68,2721.2
MIA,SEA,2024,7,WN,11417,14400,64,2721.2
MIA,SEA,2024,8,WN,17741,20608,64,2721.2
MIA,SEA,2024,9,WN,18298,21714,66,2721.2
MIA,SEA,2024,10,WN,23247,25536,76,2721.2
MIA,SEA,2024,11,WN,16318,21080,68,2721.2
MIA,SEA,2024,12,WN,18231,23832,72,2721.2
MIA,SEA,2025,1,WN,16877,19099,71,2721.2
MIA,SEA,2025,2,WN,16188,19044,69,2721.2
MIA,SEA,2025,3,WN,9684,12505,61,2721.2
MIA,SEA,2025,4,WN,14354,17424,66,2721.2
MIA,SEA,2025,5,WN,18948,22445,67,2721.2
MIA,SEA,2025,6,WN,9479,14076,68,2721.2
MIA,SEA,2025,7,WN,13642,15410,67,2721.2
MIA,SEA,2025,8,WN,13740,18760,70,2721.2
MIA,SEA,2025,9,WN,19941,21780,66,2721.2
MIA,SEA,2025,10,WN,14453,17219,67,2721.2
MIA,SEA,2025,11,WN,15617,18944,74,2721.2
MIA,SEA,2025,12,WN,13139,16870,70,2721.2
MIA,SEA,2026,1,WN,12300,15611,67,2721.2
MIA,SEA,2026,2,WN,17078,23249,67,2721.2
MIA,SEA,2026,3,WN,15899,17174,62,2721.2
MIA,SEA,2026,4,WN,18905,22043,67,2721.2
MIA,SEA,2026,5,WN,15665,19668,66,2721.2
MIA,SFO,2024,6,NK,37345,47112,151,2581.0
MIA,SFO,2024,7,NK,34320,48622,151,2581.0
MIA,SFO,2024,8,NK,42073,47450,146,2581.0
MIA,SFO,2024,9,NK,36043,44616,156,2581.0
MIA,SFO,2024,10,NK,29210,34222,142,2581.0
MIA,SFO,2024,11,NK,39183,46664,152,2581.0
MIA,SFO,2024,12,NK,36307,43758,153,2581.0
MIA,SFO,2025,1,NK,42245,48654,153,2581.0
MIA,SFO,2025,2,NK,38694,50078,146,2581.0
MIA,SFO,2025,3,NK,30382,33495,145,2581.0
MIA,SFO,2025,4,NK,33279,40921,151,2581.0
MIA,SFO,2025,5,NK,42743,51340,151,2581.0
MIA,SFO,2025,6,NK,28039,36600,150,2581.0
MIA,SFO,2025,7,NK,35943,39984,147,2581.0
MIA,SFO,2025,8,NK,29753,33748,143,2581.0
MIA,SFO,2025,9,NK,41361,46305,147,2581.0
MIA,SFO,2025,10,NK,32857,39579,167,2581.0
MIA,SFO,2025,11,NK,30573,39812,148,2581.0
MIA,SFO,2025,12,NK,51235,55200,160,2581.0
MIA,SFO,2026,1,NK,26336,34730,151,2581.0
MIA,SFO,2026,2,NK,27809,31212,153,2581.0
MIA,SFO,2026,3,NK,33783,41144,148,2581.0
MIA,SFO,2026,4,NK,31527,45570,147,2581.0
MIA,SFO,2026,5,NK,40586,55601,169,2581.0
MIA,STL,2024,6,NK,20608,26208,156,1069.7
MIA,STL,2024,7,NK,19051,23940,171,1069.7
MIA,STL,2024,8,NK,20788,25628,172,1069.7
MIA,STL,2024,9,NK,19941,23182,173,1069.7
MIA,STL,2024,10,NK,26010,30794,178,1069.7
MIA,STL,2024,11,NK,17651,22344,168,1069.7
MIA,STL,2024,12,NK,17861,19712,154,1069.7
MIA,STL,2025,1,NK,18726,22225,175,1069.7
MIA,STL,2025,2,NK,17467,21930,170,1069.7
MIA,STL,2025,3,NK,13773,18724,151,1069.7
MIA,STL,2025,4,NK,23832,28700,175,1069.7
MIA,STL,2025,5,NK,23594,27507,159,1069.7
MIA,STL,2025,6,NK,21943,29415,185,1069.7
MIA,STL,2025,7,NK,17680,21584,152,1069.7
MIA,STL,2025,8,NK,20600,28896,168,1069.7
MIA,STL,2025,9,NK,23309,27710,163,1069.7
MIA,STL,2025,10,NK,16804,19840,160,1069.7
MIA,STL,2025,11,NK,24112,28220,166,1069.7
MIA,STL,2025,12,NK,21900,25272,156,1069.7
MIA,STL,2026,1,NK,15441,21320,164,1069.7
MIA,STL,2026,2,NK,23617,26676,171,1069.7
MIA,STL,2026,3,NK,16693,21716,178,1069.7
MIA,STL,2026,4,NK,24389,27874,181,1069.7
MIA,STL,2026,5,NK,19861,27221,163,1069.7
MSP,MDW,2024,6,B6,8039,9180,135,348.1
MSP,MDW,2024,7,B6,7394,8673,147,348.1
MSP,MDW,2024,8,B6,5763,7560,140,348.1
MSP,MDW,2024,9,B6,6963,8896,139,348.1
MSP,MDW,2024,10,B6,7335,8631,137,348.1
MSP,MDW,2024,11,B6,6411,7952,142,348.1
MSP,MDW,2024,12,B6,8533,9660,138,348.1
MSP,MDW,2025,1,B6,6936,8378,142,348.1
MSP,MDW,2025,2,B6,6292,7930,130,348.1
MSP,MDW,2025,3,B6,5353,6350,127,348.1
MSP,MDW,2025,4,B6,8240,10512,146,348.1
MSP,MDW,2025,5,B6,8378,10150,145,348.1
MSP,MDW,2025,6,B6,4670,6240,120,348.1
MSP,MDW,2025,7,B6,8497,10286,139,348.1
MSP,MDW,2025,8,B6,7390,9179,137,348.1
MSP,MDW,2025,9,B6,8231,10064,136,348.1
MSP,MDW,2025,10,B6,6316,8970,138,348.1
MSP,MDW,2025,11,B6,7312,9039,131,348.1
MSP,MDW,2025,12,B6,9314,10676,157,348.1
MSP,MDW,2026,1,B6,6604,7384,142,348.1
MSP,MDW,2026,2,B6,7727,10792,142,348.1
MSP,MDW,2026,3,B6,6702,8493,149,348.1
MSP,MDW,2026,4,B6,7621,10336,152,348.1
MSP,MDW,2026,5,B6,7836,8970,138,348.1
MSP,MIA,2024,6,DL,29304,31328,176,1502.3
MSP,MIA,2024,7,DL,24711,30020,158,1502.3
MSP,MIA,2024,8,DL,29134,31313,181,1502.3
MSP,MIA,2024,9,DL,25278,29700,180,1502.3
MSP,MIA,2024,10,DL,25779,35720,188,1502.3
MSP,MIA,2024,11,DL,26431,31635,185,1502.3
MSP,MIA,2024,12,DL,23655,32110,190,1502.3
MSP,MIA,2025,1,DL,27190,30444,177,1502.3
MSP,MIA,2025,2,DL,23133,28896,168,1502.3
MSP,MIA,2025,3,DL,27046,32308,197,1502.3
MSP,MIA,2025,4,DL,18760,25551,167,1502.3
MSP,MIA,2025,5,DL,24022,31464,171,1502.3
MSP,MIA,2025,6,DL,22420,29410,173,1502.3
MSP,MIA,2025,7,DL,24771,27885,169,1502.3
MSP,MIA,2025,8,DL,21659,27722,166,1502.3
MSP,MIA,2025,9,DL,21408,24955,161,1502.3
MSP,MIA,2025,10,DL,22675,28640,160,1502.3
MSP,MIA,2025,11,DL,23300,26208,156,1502.3
MSP,MIA,2025,12,DL,23752,27520,172,1502.3
MSP,MIA,2026,1,DL,22626,27234,178,1502.3
MSP,MIA,2026,2,DL,24241,29410,173,1502.3
MSP,MIA,2026,3,DL,25406,29892,159,1502.3
MSP,MIA,2026,4,DL,25032,30102,173,1502.3
MSP,MIA,2026,5,DL,30304,33998,191,1502.3
MSP,SEA,2024,6,DL,14931,18745,115,1395.0
MSP,SEA,2024,7,DL,21019,24700,130,1395.0
MSP,SEA,2024,8,DL,15849,18120,120,1395.0
MSP,SEA,2024,9,DL,16506,18630,115,1395.0
MSP,SEA,2024,10,DL,16476,18392,121,1395.0
MSP,SEA,2024,11,DL,16021,19431,127,1395.0
MSP,SEA,2024,12,DL,20997,23001,123,1395.0
MSP,SEA,2025,1,DL,18706,21528,138,1395.0
MSP,SEA,2025,2,DL,18065,21750,125,1395.0
MSP,SEA,2025,3,DL,17521,23184,126,1395.0
MSP,SEA,2025,4,DL,16163,19250,125,1395.0
MSP,SEA,2025,5,DL,19342,23408,133,1395.0
MSP,SEA,2025,6,DL,22144,22914,134,1395.0
MSP,SEA,2025,7,DL,20840,25993,139,1395.0
MSP,SEA,2025,8,DL,19330,23808,128,1395.0
MSP,SEA,2025,9,DL,12887,16380,105,1395.0
MSP,SEA,2025,10,DL,18190,21172,134,1395.0
MSP,SEA,2025,11,DL,19464,23530,130,1395.0
MSP,SEA,2025,12,DL,16603,20881,133,1395.0
MSP,SEA,2026,1,DL,23857,25432,136,1395.0
MSP,SEA,2026,2,DL,20141,22575,129,1395.0
MSP,SEA,2026,3,DL,17627,20414,118,1395.0
MSP,SEA,2026,4,DL,19680,22080,120,1395.0
MSP,SEA,2026,5,DL,14430,18170,115,1395.0
MSP,STL,2024,6,UA,12366,15648,96,448.3
MSP,STL,2024,7,UA,9672,13095,97,448.3
MSP,STL,2024,8,UA,11522,14742,91,448.3
MSP,STL,2024,9,UA,15950,16954,98,448.3
MSP,STL,2024,10,UA,13343,15792,94,448.3
MSP,STL,2024,11,UA,11540,15134,94,448.3
MSP,STL,2024,12,UA,11524,12688,104,448.3
MSP,STL,2025,1,UA,12164,15510,94,448.3
MSP,STL,2025,2,UA,13173,17716,103,448.3
MSP,STL,2025,3,UA,12699,16320,96,448.3
MSP,STL,2025,4,UA,11206,14065,97,448.3
MSP,STL,2025,5,UA,9296,11000,88,448.3
MSP,STL,2025,6,UA,12046,14798,98,448.3
MSP,STL,2025,7,UA,12719,16072,98,448.3
MSP,STL,2025,8,UA,10827,12600,100,448.3
MSP,STL,2025,9,UA,12324,15035,97,448.3
MSP,STL,2025,10,UA,9438,11562,94,448.3
MSP,STL,2025,11,UA,10274,12192,96,448.3
MSP,STL,2025,12,UA,10306,14140,101,448.3
MSP,STL,2026,1,UA,10565,12852,102,448.3
MSP,STL,2026,2,UA,12046,14355,99,448.3
MSP,STL,2026,3,UA,13728,16000,100,448.3
MSP,STL,2026,4,UA,12570,16642,106,448.3
MSP,STL,2026,5,UA,10713,13680,90,448.3
MSY,AUS,2024,6,NK,3753,4320,36,442.4
MSY,AUS,2024,7,NK,3830,4760,35,442.4
MSY,AUS,2024,8,NK,4411,5145,35,442.4
MSY,AUS,2024,9,NK,4358,5115,33,442.4
MSY,AUS,2024,10,NK,5021,5780,34,442.4
MSY,AUS,2024,11,NK,4034,4832,32,442.4
MSY,AUS,2024,12,NK,3108,4480,32,442.4
MSY,AUS,2025,1,NK,3752,4620,30,442.4
MSY,AUS,2025,2,NK,4034,4928,32,442.4
MSY,AUS,2025,3,NK,4146,4420,34,442.4
MSY,AUS,2025,4,NK,4007,4576,32,442.4
MSY,AUS,2025,5,NK,2870,3751,31,442.4
MSY,AUS,2025,6,NK,3750,4323,33,442.4
MSY,AUS,2025,7,NK,4579,5270,34,442.4
MSY,AUS,2025,8,NK,3489,4147,29,442.4
MSY,AUS,2025,9,NK,3812,5312,32,442.4
MSY,AUS,2025,10,NK,4291,5024,32,442.4
MSY,AUS,2025,11,NK,5092,5511,33,442.4
MSY,AUS,2025,12,NK,4436,5220,30,442.4
MSY,AUS,2026,1,NK,3627,5220,36,442.4
MSY,AUS,2026,2,NK,5105,5635,35,442.4
MSY,AUS,2026,3,NK,3760,4522,34,442.4
MSY,AUS,2026,4,NK,3857,4860,30,442.4
MSY,AUS,2026,5,NK,3579,4556,34,442.4
MSY,DFW,2024,6,NK,5425,6579,51,446.7
MSY,DFW,2024,7,NK,6351,8580,55,446.7
MSY,DFW,2024,8,NK,5628,7239,57,446.7
MSY,DFW,2024,9,NK,8055,9396,54,446.7
MSY,DFW,2024,10,NK,5731,6670,46,446.7
MSY,DFW,2024,11,NK,5618,6943,53,446.7
MSY,DFW,2024,12,NK,6239,6804,54,446.7
MSY,DFW,2025,1,NK,6455,8178,58,446.7
MSY,DFW,2025,2,NK,6374,8635,55,446.7
MSY,DFW,2025,3,NK,6608,8436,57,446.7
MSY,DFW,2025,4,NK,6688,7370,55,446.7
MSY,DFW,2025,5,NK,5862,6731,53,446.7
MSY,DFW,2025,6,NK,6022,7112,56,446.7
MSY,DFW,2025,7,NK,6481,7700,55,446.7
MSY,DFW,2025,8,NK,6571,7975,55,446.7
MSY,DFW,2025,9,NK,5955,7791,53,446.7
MSY,DFW,2025,10,NK,7102,8164,52,446.7
MSY,DFW,2025,11,NK,5648,7540,58,446.7
MSY,DFW,2025,12,NK,6968,8848,56,446.7
MSY,DFW,2026,1,NK,5722,7426,47,446.7
MSY,DFW,2026,2,NK,8932,9338,58,446.7
MSY,DFW,2026,3,NK,5854,7425,55,446.7
MSY,DFW,2026,4,NK,6004,6750,54,446.7
MSY,DFW,2026,5,NK,5985,9352,56,446.7
MSY,IAH,2024,6,B6,2233,2385,45,303.8
MSY,IAH,2024,7,B6,2055,2622,46,303.8
MSY,IAH,2024,8,B6,2278,2544,48,303.8
MSY,IAH,2024,9,B6,2937,3283,49,303.8
MSY,IAH,2024,10,B6,2999,3500,50,303.8
MSY,IAH,2024,11,B6,3028,3577,49,303.8
MSY,IAH,2024,12,B6,2760,3550,50,303.8
MSY,IAH,2025,1,B6,1983,2438,46,303.8
MSY,IAH,2025,2,B6,2632,3082,46,303.8
MSY,IAH,2025,3,B6,2940,3675,49,303.8
MSY,IAH,2025,4,B6,2789,3330,45,303.8
MSY,IAH,2025,5,B6,2589,3478,47,303.8
MSY,IAH,2025,6,B6,2684,3149,47,303.8
MSY,IAH,2025,7,B6,2372,2726,47,303.8
MSY,IAH,2025,8,B6,2521,3381,49,303.8
MSY,IAH,2025,9,B6,2008,2337,41,303.8
MSY,IAH,2025,10,B6,2549,3105,45,303.8
MSY,IAH,2025,11,B6,2606,3008,47,303.8
MSY,IAH,2025,12,B6,3139,3572,47,303.8
MSY,IAH,2026,1,B6,3113,3648,48,303.8
MSY,IAH,2026,2,B6,1995,2392,46,303.8
MSY,IAH,2026,3,B6,2700,3102,47,303.8
MSY,IAH,2026,4,B6,1932,2548,49,303.8
MSY,IAH,2026,5,B6,1697,2050,41,303.8
MSY,SFO,2024,6,B6,8548,11160,72,1906.9
MSY,SFO,2024,7,B6,9569,10519,67,1906.9
MSY,SFO,2024,8,B6,10434,13490,71,1906.9
MSY,SFO,2024,9,B6,9574,11505,65,1906.9
MSY,SFO,2024,10,B6,9295,11775,75,1906.9
MSY,SFO,2024,11,B6,10651,13172,74,1906.9
MSY,SFO,2024,12,B6,8884,11457,67,1906.9
MSY,SFO,2025,1,B6,10717,13490,71,1906.9
MSY,SFO,2025,2,B6,12442,13800,75,1906.9
MSY,SFO,2025,3,B6,10027,11700,78,1906.9
MSY,SFO,2025,4,B6,7863,10010,65,1906.9
MSY,SFO,2025,5,B6,8921,11360,71,1906.9
MSY,SFO,2025,6,B6,10517,12792,78,1906.9
MSY,SFO,2025,7,B6,13236,15040,80,1906.9
MSY,SFO,2025,8,B6,8022,10164,66,1906.9
MSY,SFO,2025,9,B6,9156,10494,66,1906.9
MSY,SFO,2025,10,B6,8999,10494,66,1906.9
MSY,SFO,2025,11,B6,12242,13013,77,1906.9
MSY,SFO,2025,12,B6,8352,9966,66,1906.9
MSY,SFO,2026,1,B6,10203,11088,66,1906.9
MSY,SFO,2026,2,B6,10698,12312,72,1906.9
MSY,SFO,2026,3,B6,11066,12136,74,1906.9
MSY,SFO,2026,4,B6,9751,12558,69,1906.9
MSY,SFO,2026,5,B6,9927,11830,70,1906.9
MVY,DFW,2024,6,B6,2612,3432,22,1561.4
MVY,DFW,2024,7,B6,3311,3969,21,1561.4
MVY,DFW,2024,8,B6,3363,3864,24,1561.4
MVY,DFW,2024,9,B6,3457,4094,23,1561.4
MVY,DFW,2024,10,B6,2975,3570,21,1561.4
MVY,DFW,2024,11,B6,3620,4296,24,1561.4
MVY,DFW,2024,12,B6,3269,4272,24,1561.4
MVY,DFW,2025,1,B6,2933,3900,25,1561.4
MVY,DFW,2025,2,B6,2796,3450,23,1561.4
MVY,DFW,2025,3,B6,3450,3850,25,1561.4
MVY,DFW,2025,4,B6,3358,4301,23,1561.4
MVY,DFW,2025,5,B6,2677,3276,21,1561.4
MVY,DFW,2025,6,B6,3507,4375,25,1561.4
MVY,DFW,2025,7,B6,3411,3910,23,1561.4
MVY,DFW,2025,8,B6,4202,4725,25,1561.4
MVY,DFW,2025,9,B6,3442,3888,24,1561.4
MVY,DFW,2025,10,B6,3261,3956,23,1561.4
MVY,DFW,2025,11,B6,2984,4002,23,1561.4
MVY,DFW,2025,12,B6,3194,3570,21,1561.4
MVY,DFW,2026,1,B6,3225,3768,24,1561.4
MVY,DFW,2026,2,B6,3317,3768,24,1561.4
MVY,DFW,2026,3,B6,3671,4232,23,1561.4
MVY,DFW,2026,4,B6,3486,4368,24,1561.4
MVY,DFW,2026,5,B6,2999,3900,25,1561.4
MVY,EWB,2024,6,UA,739,896,16,26.4
MVY,EWB,2024,7,UA,696,960,15,26.4
MVY,EWB,2024,8,UA,862,1152,16,26.4
MVY,EWB,2024,9,UA,861,1024,16,26.4
MVY,EWB,2024,10,UA,800,1008,14,26.4
MVY,EWB,2024,11,UA,802,960,15,26.4
MVY,EWB,2024,12,UA,567,742,14,26.4
MVY,EWB,2025,1,UA,805,1104,16,26.4
MVY,EWB,2025,2,UA,530,700,14,26.4
MVY,EWB,2025,3,UA,661,854,14,26.4
MVY,EWB,2025,4,UA,1138,1241,17,26.4
MVY,EWB,2025,5,UA,712,896,14,26.4
MVY,EWB,2025,6,UA,857,1022,14,26.4
MVY,EWB,2025,7,UA,901,1035,15,26.4
MVY,EWB,2025,8,UA,679,800,16,26.4
MVY,EWB,2025,9,UA,727,900,15,26.4
MVY,EWB,2025,10,UA,662,780,15,26.4
MVY,EWB,2025,11,UA,849,975,15,26.4
MVY,EWB,2025,12,UA,622,798,14,26.4
MVY,EWB,2026,1,UA,847,990,15,26.4
MVY,EWB,2026,2,UA,871,1036,14,26.4
MVY,EWB,2026,3,UA,901,994,14,26.4
MVY,EWB,2026,4,UA,868,1088,16,26.4
MVY,EWB,2026,5,UA,855,1056,16,26.4
MVY,HYA,2024,6,NK,846,1008,14,25.7
MVY,HYA,2024,7,NK,801,990,15,25.7
MVY,HYA,2024,8,NK,936,1216,16,25.7
MVY,HYA,2024,9,NK,662,742,14,25.7
MVY,HYA,2024,10,NK,714,840,15,25.7
MVY,HYA,2024,11,NK,818,912,16,25.7
MVY,HYA,2024,12,NK,756,910,14,25.7
MVY,HYA,2025,1,NK,955,1024,16,25.7
MVY,HYA,2025,2,NK,538,728,14,25.7
MVY,HYA,2025,3,NK,822,1064,14,25.7
MVY,HYA,2025,4,NK,1172,1216,16,25.7
MVY,HYA,2025,5,NK,711,784,14,25.7
MVY,HYA,2025,6,NK,756,1020,15,25.7
MVY,HYA,2025,7,NK,829,1040,16,25.7
MVY,HYA,2025,8,NK,801,938,14,25.7
